;id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
832;INET_PL_13983;Ewijk_Ommen_13;['INET_PL_1398'];['INET_N_856', 'INET_N_862'];[51.9605323, 52.022];[6.0759819, 6.18];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.99126615, 'length_km': 9.874421168966283, 'long_mean': 6.12799095, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.030733850000000725, 'length_km': 0.5, 'long_mean': 0.05200904999999967, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
833;INET_PL_13984;Ewijk_Ommen_14;['INET_PL_1398'];['INET_N_862', 'INET_N_864'];[52.022, 52.192];[6.18, 6.367];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.107, 'length_km': 22.820072768710475, 'long_mean': 6.2735, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.08500000000000085, 'length_km': 0.5, 'long_mean': 0.09350000000000014, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
834;INET_PL_13985;Ewijk_Ommen_15;['INET_PL_1398'];['INET_N_864', 'INET_N_868'];[52.192, 52.50998];[6.367, 6.417392];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.350989999999996, 'length_km': 35.534181991017824, 'long_mean': 6.392196, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.1589899999999993, 'length_km': 0.5, 'long_mean': 0.025196000000000215, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
835;INET_PL_14050;Ewijk_Ommen_20;['INET_PL_1405'];['INET_N_851', 'INET_N_855'];[51.845368, 51.9];[5.722341, 5.78];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.872684, 'length_km': 7.252974040196485, 'long_mean': 5.751170500000001, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.027315999999999008, 'length_km': 0.5, 'long_mean': 0.02882950000000006, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
836;INET_PL_14051;Ewijk_Ommen_21;['INET_PL_1405'];['INET_N_855', 'INET_N_854'];[51.9, 51.899];[5.78, 5.918];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.8995, 'length_km': 9.47208314936208, 'long_mean': 5.849, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.0004999999999988347, 'length_km': 0.5, 'long_mean': 0.06899999999999995, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
837;INET_PL_14052;Ewijk_Ommen_22;['INET_PL_1405'];['INET_N_854', 'INET_N_856'];[51.899, 51.9605323];[5.918, 6.0759819];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.92976615, 'length_km': 12.816106012506927, 'long_mean': 5.996990950000001, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.030766149999998046, 'length_km': 0.5, 'long_mean': 0.0789909500000001, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
838;INET_PL_14053;Ewijk_Ommen_23;['INET_PL_1405'];['INET_N_856', 'INET_N_862'];[51.9605323, 52.022];[6.0759819, 6.18];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.99126615, 'length_km': 9.874421168966283, 'long_mean': 6.12799095, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.030733850000000725, 'length_km': 0.5, 'long_mean': 0.05200904999999967, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
839;INET_PL_14054;Ewijk_Ommen_24;['INET_PL_1405'];['INET_N_862', 'INET_N_864'];[52.022, 52.192];[6.18, 6.367];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.107, 'length_km': 22.820072768710475, 'long_mean': 6.2735, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.08500000000000085, 'length_km': 0.5, 'long_mean': 0.09350000000000014, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
840;INET_PL_14055;Ewijk_Ommen_25;['INET_PL_1405'];['INET_N_864', 'INET_N_868'];[52.192, 52.50998];[6.367, 6.417392];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.350989999999996, 'length_km': 35.534181991017824, 'long_mean': 6.392196, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.1589899999999993, 'length_km': 0.5, 'long_mean': 0.025196000000000215, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
841;INET_PL_14120;Ewijk_Ommen_30;['INET_PL_1412'];['INET_N_851', 'INET_N_855'];[51.845368, 51.9];[5.722341, 5.78];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.872684, 'length_km': 7.252974040196485, 'long_mean': 5.751170500000001, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.027315999999999008, 'length_km': 0.5, 'long_mean': 0.02882950000000006, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
842;INET_PL_14121;Ewijk_Ommen_31;['INET_PL_1412'];['INET_N_855', 'INET_N_854'];[51.9, 51.899];[5.78, 5.918];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.8995, 'length_km': 9.47208314936208, 'long_mean': 5.849, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.0004999999999988347, 'length_km': 0.5, 'long_mean': 0.06899999999999995, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
843;INET_PL_14122;Ewijk_Ommen_32;['INET_PL_1412'];['INET_N_854', 'INET_N_856'];[51.899, 51.9605323];[5.918, 6.0759819];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.92976615, 'length_km': 12.816106012506927, 'long_mean': 5.996990950000001, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.030766149999998046, 'length_km': 0.5, 'long_mean': 0.0789909500000001, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
844;INET_PL_14123;Ewijk_Ommen_33;['INET_PL_1412'];['INET_N_856', 'INET_N_862'];[51.9605323, 52.022];[6.0759819, 6.18];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 51.99126615, 'length_km': 9.874421168966283, 'long_mean': 6.12799095, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.030733850000000725, 'length_km': 0.5, 'long_mean': 0.05200904999999967, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
845;INET_PL_14124;Ewijk_Ommen_34;['INET_PL_1412'];['INET_N_862', 'INET_N_864'];[52.022, 52.192];[6.18, 6.367];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.107, 'length_km': 22.820072768710475, 'long_mean': 6.2735, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.08500000000000085, 'length_km': 0.5, 'long_mean': 0.09350000000000014, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
846;INET_PL_14125;Ewijk_Ommen_35;['INET_PL_1412'];['INET_N_864', 'INET_N_868'];[52.192, 52.50998];[6.367, 6.417392];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.350989999999996, 'length_km': 35.534181991017824, 'long_mean': 6.392196, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.1589899999999993, 'length_km': 0.5, 'long_mean': 0.025196000000000215, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
847;INET_PL_14190;Ommen_Scheemda_10;['INET_PL_1419'];['INET_N_868', 'INET_N_873'];[52.50998, 52.68];[6.417392, 6.533];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.594989999999996, 'length_km': 20.460969881264372, 'long_mean': 6.475196, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.08501000000000046, 'length_km': 0.5, 'long_mean': 0.057803999999999967, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
848;INET_PL_14191;Ommen_Scheemda_11;['INET_PL_1419'];['INET_N_873', 'INET_N_879'];[52.68, 53.025];[6.533, 6.742];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.8525, 'length_km': 40.861381792006085, 'long_mean': 6.6375, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.1724999999999994, 'length_km': 0.5, 'long_mean': 0.1044999999999998, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
849;INET_PL_14192;Ommen_Scheemda_12;['INET_PL_1419'];['INET_N_879', 'INET_N_888'];[53.025, 53.1763506];[6.742, 6.9723944];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 53.1006753, 'length_km': 22.806852620395404, 'long_mean': 6.8571972, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.07567530000000033, 'length_km': 0.5, 'long_mean': 0.11519719999999989, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
850;INET_PL_14230;Ommen_Scheemda_20;['INET_PL_1423'];['INET_N_868', 'INET_N_873'];[52.50998, 52.68];[6.417392, 6.533];['NL', 'NL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.594989999999996, 'length_km': 20.460969881264372, 'long_mean': 6.475196, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.08501000000000046, 'length_km': 0.5, 'long_mean': 0.057803999999999967, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
